Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,9.5,196414215649,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,10,196414215502,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,10,196414215502,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,10.5,196414215519,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,10.5,196414215519,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,11,196414215526,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,11,196414215526,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,11.5,196414215533,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,11.5,196414215533,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,12,196414215540,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,12,196414215540,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,13,196414215557,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,13,196414215557,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,14,196414215564,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,14,196414215564,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,15,196414215571,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,15,196414215571,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,16,196414215588,,,Bambu City Center,0,0,0,0,0
c36983,Men's Generation ZERØGRAND II,Color,Dune-Dove-Angora,Width,Medium,Size,16,196414215588,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,7.5,196414109771,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,7.5,196414109771,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,8,196414109788,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,8,196414109788,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,8.5,196414109795,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,8.5,196414109795,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,9,196414109801,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,9,196414109801,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,9.5,196414109818,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,9.5,196414109818,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,10,196414109702,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,10,196414109702,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,10.5,196414109719,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,10.5,196414109719,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,11,196414109726,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,11,196414109726,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,11.5,196414109733,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,11.5,196414109733,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,12,196414109740,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,12,196414109740,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,13,196414109757,,,Bambu City Center,0,0,0,0,0
c36812,Men's 4.ZERØGRAND Oxfords,Color,Blue-Oxford Blue Stitchlite™,Width,Medium,Size,13,196414109757,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,7.5,196414009248,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,7.5,196414009248,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,8,196414009255,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,8,196414009255,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,8.5,196414009262,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,8.5,196414009262,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,9,196414009279,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,9,196414009279,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,9.5,196414009286,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,9.5,196414009286,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,10,196414009170,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,10,196414009170,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,10.5,196414009187,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,10.5,196414009187,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,11,196414009194,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,11,196414009194,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,11.5,196414009200,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,11.5,196414009200,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,12,196414009217,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,12,196414009217,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,13,196414009224,,,Bambu City Center,0,0,0,0,0
c36513,Men's ØriginalGrand Longwing Oxfords,Color,Black Croc Print-Black,Width,Medium,Size,13,196414009224,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,9,196414510379,,,Bambu City Center,0,0,0,1,1
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,9,196414510379,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,9.5,196414510386,,,Bambu City Center,0,0,0,1,1
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,9.5,196414510386,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,10,196414510263,,,Bambu City Center,0,0,0,1,1
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,10,196414510263,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,10.5,196414510270,,,Bambu City Center,0,0,0,1,1
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,10.5,196414510270,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,11,196414510287,,,Bambu City Center,0,0,0,1,1
w31290,Women's Chrisee Slide Sandals,Color,Black-Natural,Width,Medium,Size,11,196414510287,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,5,196414498905,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,5,196414498905,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,5.5,196414498912,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,5.5,196414498912,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,6,196414498929,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,6,196414498929,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,6.5,196414498936,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,6.5,196414498936,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,7,196414498943,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,7,196414498943,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,7.5,196414498950,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,7.5,196414498950,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,8,196414498967,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,8,196414498967,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,8.5,196414498974,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,8.5,196414498974,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,9,196414498981,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,9,196414498981,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,9.5,196414498998,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,9.5,196414498998,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,10,196414498875,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,10,196414498875,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,10.5,196414498882,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,10.5,196414498882,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,11,196414498899,,,Bambu City Center,0,0,0,1,1
w31310,Women's Charlsie Loafers,Color,Black,Width,Medium,Size,11,196414498899,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,5,196414547603,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,5,196414547603,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,5.5,196414547610,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,5.5,196414547610,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,6,196414547627,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,6,196414547627,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,6.5,196414547634,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,6.5,196414547634,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,7,196414547641,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,7,196414547641,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,7.5,196414547658,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,7.5,196414547658,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,8,196414547665,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,8,196414547665,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,8.5,196414547672,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,8.5,196414547672,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,9,196414547689,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,9,196414547689,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,9.5,196414547696,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,9.5,196414547696,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,10,196414547573,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,10,196414547573,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,10.5,196414547580,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,10.5,196414547580,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,11,196414547597,,,Bambu City Center,0,0,0,1,1
w31612,Women's Chrisee Block Heel Sandals,Color,Cuoio,Width,Medium,Size,11,196414547597,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,7.5,196414236460,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,7.5,196414236460,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,8,196414236477,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,8,196414236477,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,8.5,196414236484,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,8.5,196414236484,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,9,196414236491,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,9,196414236491,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,9.5,196414236507,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,9.5,196414236507,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,10,196414236392,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,10,196414236392,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,10.5,196414236408,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,10.5,196414236408,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,11,196414236415,,,Bambu City Center,0,0,0,0,0
c37240,Men's GrandPrø Crossover Sneakers,Color,Nimbus Cloud-OffWhite-Egret,Width,Medium,Size,11,196414236415,,,Cole Haan El Salvador,not stocked,not stocked,not stocked,not stocked,not stocked
