Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,DISRESAL: estilo (product.metafields.custom.estilo),DISRESAL: gender (product.metafields.custom.gender),Cole Haan: patternId (product.metafields.custom.patternid),Cole Haan: prod_section_features_label (product.metafields.custom.prod_section_features_label),Cole Haan: prod_section_short_description (product.metafields.custom.prod_section_short_description),Cole Haan: relatedProducts (product.metafields.custom.relatedproducts),Cole Haan: size_chart (product.metafields.custom.size_chart),Cole Haan: styleId (product.metafields.custom.styleid),DISRESAL: U_Categoria (product.metafields.custom.u_categoria),DISRESAL: U_Descrip_Color (product.metafields.custom.u_descrip_color),DISRESAL: U_Genero (product.metafields.custom.u_genero),DISRESAL: U_NEW (product.metafields.custom.u_new),DISRESAL: U_Segmento (product.metafields.custom.u_segmento),DISRESAL: U_Zone (product.metafields.custom.u_zone),DISRESAL: variante_producto (product.metafields.global.variante_producto),DISRESAL: variates_color (product.metafields.global.variates_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Material del calzado (product.metafields.shopify.footwear-material),Talla del calzado (product.metafields.shopify.shoe-size),Sexo objetivo (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / El Salvador,Price / El Salvador,Compare At Price / El Salvador,Status
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,5.5,,'196414291131,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,6,,'196414291148,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,6.5,,'196414291155,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,7,,'196414291162,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,7.5,,'196414291179,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,8,,'196414291186,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,8.5,,'196414291193,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,9,,'196414291209,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,9.5,,'196414291216,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29134,,,,,,,,,Optic White-Nylon-Birch Suede,,,Wide,,,10,,'196414291117,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29061,Women's ZERØGRAND Motion Connect Sneakers,"<ul>
<li>Workout sneaker designed with technical materials and performance construction.</li>
<li>Easy slip-on-and-go lace-less construction. </li>
<li>This lateral and medial support specially designed for movements in the studio or gym.  </li>
<li>Full-length SUPERFEEL foam cushioning and impact protection. </li>
<li>Full body mesh construction provides breathability. </li>
<li>Reinforced forefoot mono mesh, toe tip and rubber wrap up help to protect your foot against abrasive gym surfaces. </li>
<li>Zonal rubber outsole pods in high abrasion areas.</li>
</ul>",Cole Haan El Salvador,,Sneakers,"FOOTWEAR, MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE, Old, TRAINING, WFW",true,Color,Mauve Shadows-Black Plum-Optic White,,Width,Medium,,Size,5,,'196414482454,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_de65da43-6c12-4506-b8ef-299e2a223304.jpg?v=1726072233,1,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,false,,,,,,,,,,,,,,,,,,,,,,WFW,MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,FOOTWEAR,TRAINING,,,,,,,,,,kg,,,true,175.00,,active
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,5.5,,'196414482461,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6ba9b449-c1cf-4523-aff3-5c93fbfcf16d.jpg?v=1726072233,2,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,6,,'196414482478,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_675c8142-76f2-4932-8397-6e3ff1adb594.jpg?v=1726072233,3,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,6.5,,'196414482485,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_4607e010-ee31-4426-b89d-a7c930599e98.jpg?v=1726072233,4,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,7,,'196414482492,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6a80415f-89d5-44e9-bb41-0bc758cdcd79.jpg?v=1726072233,5,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,7.5,,'196414483000,0.0,shopify,deny,manual,175.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6ced62b8-7853-4100-a31e-7ddc7f287d96.jpg?v=1726072233,6,W29061:MAUVE SHADOWS / BLACK PLUM / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,8,,'196414483017,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,8.5,,'196414483024,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,9,,'196414483031,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,9.5,,'196414483048,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,10,,'196414482423,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,10.5,,'196414482430,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Medium,,,11,,'196414482447,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,5,,'196414483062,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,5.5,,'196414483079,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,6,,'196414483086,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,6.5,,'196414483093,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,7,,'196414483109,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,7.5,,'196414483116,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,8,,'196414483123,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,8.5,,'196414483130,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,9,,'196414483147,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,9.5,,'196414483154,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29061,,,,,,,,,Mauve Shadows-Black Plum-Optic White,,,Wide,,,10,,'196414483055,0.0,shopify,deny,manual,175.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,175.00,,
w29058,Women's ZERØGRAND City X-Trainer Sneakers,"<ul>
<li>Manmade mesh upper in Heather with leather details in Vista Blue; adjustable lacing system</li>
<li>Rubber outsole with pods in high-abrasion areas</li>
<li>Superfeel Grand 36Ø foam footbed</li>
</ul>",Cole Haan El Salvador,,Sneakers,"FOOTWEAR, HEATHER-VISTA BLUE-OPTIC WHITE, New, WFW, ZEROGRAND",true,Color,Heather-Vista Blue-Optic White,,Width,Medium,,Size,5,,'196414552515,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_dba6c25b-f57f-4d5f-b9b1-f197d3021a79.jpg?v=1726072223,1,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,false,,,,,,,,,,,,,,,,,,,,,,WFW,HEATHER-VISTA BLUE-OPTIC WHITE,,,FOOTWEAR,ZEROGRAND,,,,,,,,,,kg,,,true,170.00,,active
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,5.5,,'196414552522,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_da4dc27e-f0b5-48da-b331-53088cc7586d.jpg?v=1726072223,2,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,6,,'196414552539,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9294314a-72a1-4d82-bb78-0639e074b23d.jpg?v=1726072223,3,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,6.5,,'196414552546,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_84ffd266-478d-459c-9cbe-855720c31080.jpg?v=1726072223,4,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,7,,'196414552553,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_0a96c8ca-ffea-4abb-ac55-fdf4a66c97e2.jpg?v=1726072223,5,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,7.5,,'196414552560,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_c1d3cfb6-371c-4303-a2aa-4c9ba55d91aa.jpg?v=1726072223,6,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,8,,'196414552577,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6cb7c757-2970-40dd-b753-ff0ea24a188e.jpg?v=1726072223,7,W29058:HEATHER / VISTA BLUE / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,8.5,,'196414552584,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,9,,'196414552591,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,9.5,,'196414552607,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,10,,'196414552485,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,10.5,,'196414552492,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Medium,,,11,,'196414552508,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,5,,'196414552621,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,5.5,,'196414552638,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,6,,'196414552645,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,6.5,,'196414552652,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,7,,'196414552669,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,7.5,,'196414552676,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,8,,'196414552683,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,8.5,,'196414552690,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,9,,'196414552706,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,9.5,,'196414552713,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29058,,,,,,,,,Heather-Vista Blue-Optic White,,,Wide,,,10,,'196414552614,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,Women's ZERØGRAND City X-Trainer Sneakers,"<ul>
<li>Workout sneaker designed with technical materials and performance construction.</li>
<li>This lateral and medial support specially designed for movements in the studio or gym.  </li>
<li>Full-length SUPERFEEL foam cushioning and impact protection. </li>
<li>Full body mesh construction provides breathability.  </li>
<li>Reinforced toe tip and rubber wrap up help to protect your foot against abrasive gym surfaces. </li>
<li>Zonal rubber outsole pods in high abrasion areas.</li>
</ul>",Cole Haan El Salvador,,Sneakers,"FOOTWEAR, Old, Optic White, TRAINING, WFW",true,Color,Knockout Pink-Natural-Optic White,,Width,Medium,,Size,5,,'196414484878,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_26ce783f-adb6-4b87-9cd9-d3d8b673454b.jpg?v=1726072211,1,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,false,,,,,,,,,,,,,,,,,,,,,,WFW,Optic White,,,FOOTWEAR,TRAINING,,,,,,,,,,kg,,,true,170.00,,active
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,5.5,,'196414484885,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_680c16fe-1be2-4326-8787-7b1ae103bf07.jpg?v=1726072211,2,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,6,,'196414484892,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a7e36fa5-5dbc-4b50-9215-87f8b63f16f1.jpg?v=1726072211,3,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,6.5,,'196414484908,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_94c01494-aaa3-44e7-8783-d4e47504eed7.jpg?v=1726072211,4,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,7,,'196414484915,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_2398ddcd-e41e-4672-842c-26fd8b985675.jpg?v=1726072211,5,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,7.5,,'196414484922,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_595fb1ee-8f5f-4d09-b3b6-b76eb4e59694.jpg?v=1726072211,6,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,8,,'196414484939,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_5a89e101-91c8-45e6-a2fc-9359eadbc8b6.jpg?v=1726072211,7,W29056:KNOCKOUT PINK / CH NATURAL / OPTIC WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,8.5,,'196414484946,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,9,,'196414484953,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,9.5,,'196414484960,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,10,,'196414484847,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,10.5,,'196414484854,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Medium,,,11,,'196414484861,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,5,,'196414484984,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,5.5,,'196414484991,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,6,,'196414485004,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,6.5,,'196414485011,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,7,,'196414485028,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,7.5,,'196414485035,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,8,,'196414485042,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,8.5,,'196414485059,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29056,,,,,,,,,Knockout Pink-Natural-Optic White,,,Wide,,,9,,'196414485066,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
